Error,Latitude DT,Longitude DT,Lat Trace,Long Trace,Cells
0.156963077,38.73951584,-9.146222296,38.73843465,-9.146222296, 4G - 4LB00028A_AVENIDA_DA_REPUBLICA__LISBOA - 268-1-28-4LB00028A_AVENIDA_DA_REPUBLICA__LISBOA 4G - 4LB00028C_AVENIDA_DA_REPUBLICA__LISBOA - 268-1-28-4LB00028C_AVENIDA_DA_REPUBLICA__LISBOA 
0.367303723,38.73924586,-9.147341471,38.73979563,-9.147341471, 4G - 4LB00028A_AVENIDA_DA_REPUBLICA__LISBOA - 268-1-28-4LB00028A_AVENIDA_DA_REPUBLICA__LISBOA 4G - 4LB00028C_AVENIDA_DA_REPUBLICA__LISBOA - 268-1-28-4LB00028C_AVENIDA_DA_REPUBLICA__LISBOA 
0.064739261,38.73843593,-9.144007267,38.73897904,-9.144007267, 4G - 4LB00028B_AVENIDA_DA_REPUBLICA__LISBOA - 268-1-28-4LB00028B_AVENIDA_DA_REPUBLICA__LISBOA 4G - 4LB00028A_AVENIDA_DA_REPUBLICA__LISBOA - 268-1-28-4LB00028A_AVENIDA_DA_REPUBLICA__LISBOA 
0.07534849,38.73960583,-9.146349197,38.73925124,-9.146349197, 4G - 4LB00028A_AVENIDA_DA_REPUBLICA__LISBOA - 268-1-28-4LB00028A_AVENIDA_DA_REPUBLICA__LISBOA 4G - 4LB00028C_AVENIDA_DA_REPUBLICA__LISBOA - 268-1-28-4LB00028C_AVENIDA_DA_REPUBLICA__LISBOA 
0.267289383,38.7412257,-9.146902801,38.7414288,-9.146902801, 4G - 4LB02833C_HOTEL_ALIF - 268-1-2833-4LB02833C_HOTEL_ALIF 4G - 4LB00028A_AVENIDA_DA_REPUBLICA__LISBOA - 268-1-28-4LB00028A_AVENIDA_DA_REPUBLICA__LISBOA   4G - 4LB01729B_CAMPO_PEQUENO_SUBS - 268-1-1729-4LB01729B_CAMPO_PEQUENO_SUBS   4G - 4LB02833A_HOTEL_ALIF - 268-1-2833-4LB02833A_HOTEL_ALIF 
0.368696261,38.74230562,-9.147041128,38.73925124,-9.147041128, 4G - 4LB00028A_AVENIDA_DA_REPUBLICA__LISBOA - 268-1-28-4LB00028A_AVENIDA_DA_REPUBLICA__LISBOA 4G - 4LB00028C_AVENIDA_DA_REPUBLICA__LISBOA - 268-1-28-4LB00028C_AVENIDA_DA_REPUBLICA__LISBOA 
0.089620731,38.73924586,-9.141688091,38.73925124,-9.141688091, 4G - 4LB02833B_HOTEL_ALIF - 268-1-2833-4LB02833B_HOTEL_ALIF 4G - 4LB00028B_AVENIDA_DA_REPUBLICA__LISBOA - 268-1-28-4LB00028B_AVENIDA_DA_REPUBLICA__LISBOA   4G - 4LB00028A_AVENIDA_DA_REPUBLICA__LISBOA - 268-1-28-4LB00028A_AVENIDA_DA_REPUBLICA__LISBOA   4G - 4LB02833C_HOTEL_ALIF - 268-1-2833-4LB02833C_HOTEL_ALIF   4G - 4LB00061C_PRACA_DE_LONDRES - 268-1-61-4LB00061C_PRACA_DE_LONDRES   4G - 4LB00028C_AVENIDA_DA_REPUBLICA__LISBOA - 268-1-28-4LB00028C_AVENIDA_DA_REPUBLICA__LISBOA 
0.24096735,38.74113571,-9.146314383,38.73925124,-9.146314383, 4G - 4LB00028A_AVENIDA_DA_REPUBLICA__LISBOA - 268-1-28-4LB00028A_AVENIDA_DA_REPUBLICA__LISBOA 4G - 4LB00028C_AVENIDA_DA_REPUBLICA__LISBOA - 268-1-28-4LB00028C_AVENIDA_DA_REPUBLICA__LISBOA 
0.278349096,38.73951584,-9.145876169,38.73734587,-9.145876169, 4G - 4LB00028A_AVENIDA_DA_REPUBLICA__LISBOA - 268-1-28-4LB00028A_AVENIDA_DA_REPUBLICA__LISBOA 4G - 4LB00028B_AVENIDA_DA_REPUBLICA__LISBOA - 268-1-28-4LB00028B_AVENIDA_DA_REPUBLICA__LISBOA   4G - 4LB00028C_AVENIDA_DA_REPUBLICA__LISBOA - 268-1-28-4LB00028C_AVENIDA_DA_REPUBLICA__LISBOA 
0.135957125,38.73942585,-9.145172392,38.73952343,-9.145172392, 4G - 4LB00028A_AVENIDA_DA_REPUBLICA__LISBOA - 268-1-28-4LB00028A_AVENIDA_DA_REPUBLICA__LISBOA 4G - 4LB00028B_AVENIDA_DA_REPUBLICA__LISBOA - 268-1-28-4LB00028B_AVENIDA_DA_REPUBLICA__LISBOA 
0.037398965,38.7387059,-9.143580337,38.73897904,-9.143580337, 4G - 4LB00028B_AVENIDA_DA_REPUBLICA__LISBOA - 268-1-28-4LB00028B_AVENIDA_DA_REPUBLICA__LISBOA 4G - 4LB00028A_AVENIDA_DA_REPUBLICA__LISBOA - 268-1-28-4LB00028A_AVENIDA_DA_REPUBLICA__LISBOA   4G - 4LB00028C_AVENIDA_DA_REPUBLICA__LISBOA - 268-1-28-4LB00028C_AVENIDA_DA_REPUBLICA__LISBOA 
0.1455842,38.73933585,-9.145506994,38.73925124,-9.145506994, 4G - 4LB00028A_AVENIDA_DA_REPUBLICA__LISBOA - 268-1-28-4LB00028A_AVENIDA_DA_REPUBLICA__LISBOA 4G - 4LB00028C_AVENIDA_DA_REPUBLICA__LISBOA - 268-1-28-4LB00028C_AVENIDA_DA_REPUBLICA__LISBOA 
0.081829161,38.73969582,-9.146360723,38.73925124,-9.146360723, 4G - 4LB00028A_AVENIDA_DA_REPUBLICA__LISBOA - 268-1-28-4LB00028A_AVENIDA_DA_REPUBLICA__LISBOA 4G - 4LB00028C_AVENIDA_DA_REPUBLICA__LISBOA - 268-1-28-4LB00028C_AVENIDA_DA_REPUBLICA__LISBOA 
0.253909348,38.74158567,-9.146948909,38.74251758,-9.146948909, 4G - 4LB02833A_HOTEL_ALIF - 268-1-2833-4LB02833A_HOTEL_ALIF 4G - 4LB00028A_AVENIDA_DA_REPUBLICA__LISBOA - 268-1-28-4LB00028A_AVENIDA_DA_REPUBLICA__LISBOA 
0.254463224,38.7412257,-9.147364314,38.74251758,-9.147364314, 4G - 4LB02833C_HOTEL_ALIF - 268-1-2833-4LB02833C_HOTEL_ALIF 4G - 4LB02833A_HOTEL_ALIF - 268-1-2833-4LB02833A_HOTEL_ALIF 
0.324375256,38.73924586,-9.147110721,38.73952343,-9.147110721, 4G - 4LB00028A_AVENIDA_DA_REPUBLICA__LISBOA - 268-1-28-4LB00028A_AVENIDA_DA_REPUBLICA__LISBOA 4G - 4LB00028C_AVENIDA_DA_REPUBLICA__LISBOA - 268-1-28-4LB00028C_AVENIDA_DA_REPUBLICA__LISBOA 
0.259420008,38.7412257,-9.139287833,38.74034002,-9.139287833, 4G - 4LB00061C_PRACA_DE_LONDRES - 268-1-61-4LB00061C_PRACA_DE_LONDRES 4G - 4LB02833B_HOTEL_ALIF - 268-1-2833-4LB02833B_HOTEL_ALIF   4G - 4LB01729B_CAMPO_PEQUENO_SUBS - 268-1-1729-4LB01729B_CAMPO_PEQUENO_SUBS 
0.028363261,38.73888589,-9.144064878,38.73870685,-9.144064878, 4G - 4LB00028B_AVENIDA_DA_REPUBLICA__LISBOA - 268-1-28-4LB00028B_AVENIDA_DA_REPUBLICA__LISBOA 4G - 4LB00028A_AVENIDA_DA_REPUBLICA__LISBOA - 268-1-28-4LB00028A_AVENIDA_DA_REPUBLICA__LISBOA 
0.037576633,38.7387959,-9.143245735,38.73897904,-9.143245735, 4G - 4LB00028B_AVENIDA_DA_REPUBLICA__LISBOA - 268-1-28-4LB00028B_AVENIDA_DA_REPUBLICA__LISBOA 4G - 4LB00028A_AVENIDA_DA_REPUBLICA__LISBOA - 268-1-28-4LB00028A_AVENIDA_DA_REPUBLICA__LISBOA   4G - 4LB00028C_AVENIDA_DA_REPUBLICA__LISBOA - 268-1-28-4LB00028C_AVENIDA_DA_REPUBLICA__LISBOA   4G - 4LB02833B_HOTEL_ALIF - 268-1-2833-4LB02833B_HOTEL_ALIF 
0.117914723,38.73960583,-9.144503186,38.73979563,-9.144503186, 4G - 4LB00028A_AVENIDA_DA_REPUBLICA__LISBOA - 268-1-28-4LB00028A_AVENIDA_DA_REPUBLICA__LISBOA 4G - 4LB00028B_AVENIDA_DA_REPUBLICA__LISBOA - 268-1-28-4LB00028B_AVENIDA_DA_REPUBLICA__LISBOA   4G - 4LB02833C_HOTEL_ALIF - 268-1-2833-4LB02833C_HOTEL_ALIF 
0.251041277,38.74050576,-9.146233701,38.73843465,-9.146233701, 4G - 4LB00028A_AVENIDA_DA_REPUBLICA__LISBOA - 268-1-28-4LB00028A_AVENIDA_DA_REPUBLICA__LISBOA 4G - 4LB00028C_AVENIDA_DA_REPUBLICA__LISBOA - 268-1-28-4LB00028C_AVENIDA_DA_REPUBLICA__LISBOA 
0.272401118,38.73906587,-9.146741544,38.73925124,-9.146741544, 4G - 4LB00028A_AVENIDA_DA_REPUBLICA__LISBOA - 268-1-28-4LB00028A_AVENIDA_DA_REPUBLICA__LISBOA 4G - 4LB00028C_AVENIDA_DA_REPUBLICA__LISBOA - 268-1-28-4LB00028C_AVENIDA_DA_REPUBLICA__LISBOA 
0.113172273,38.73942585,-9.146672272,38.73925124,-9.146672272, 4G - 4LB00028A_AVENIDA_DA_REPUBLICA__LISBOA - 268-1-28-4LB00028A_AVENIDA_DA_REPUBLICA__LISBOA 4G - 4LB00028C_AVENIDA_DA_REPUBLICA__LISBOA - 268-1-28-4LB00028C_AVENIDA_DA_REPUBLICA__LISBOA 
0.098828056,38.73897588,-9.14603777,38.73843465,-9.14603777, 4G - 4LB00028A_AVENIDA_DA_REPUBLICA__LISBOA - 268-1-28-4LB00028A_AVENIDA_DA_REPUBLICA__LISBOA 4G - 4LB00028C_AVENIDA_DA_REPUBLICA__LISBOA - 268-1-28-4LB00028C_AVENIDA_DA_REPUBLICA__LISBOA 
0.076381863,38.73915587,-9.14629157,38.73925124,-9.14629157, 4G - 4LB00028A_AVENIDA_DA_REPUBLICA__LISBOA - 268-1-28-4LB00028A_AVENIDA_DA_REPUBLICA__LISBOA 4G - 4LB00028C_AVENIDA_DA_REPUBLICA__LISBOA - 268-1-28-4LB00028C_AVENIDA_DA_REPUBLICA__LISBOA 
0.259916202,38.73969582,-9.141514938,38.73789026,-9.141514938, 4G - 4LB00061C_PRACA_DE_LONDRES - 268-1-61-4LB00061C_PRACA_DE_LONDRES 4G - 4LB00028B_AVENIDA_DA_REPUBLICA__LISBOA - 268-1-28-4LB00028B_AVENIDA_DA_REPUBLICA__LISBOA 
0.008646412,38.74113571,-9.139737828,38.7411566,-9.139737828, 4G - 4LB01729B_CAMPO_PEQUENO_SUBS - 268-1-1729-4LB01729B_CAMPO_PEQUENO_SUBS 4G - 4LB00061C_PRACA_DE_LONDRES - 268-1-61-4LB00061C_PRACA_DE_LONDRES   4G - 4LB02833B_HOTEL_ALIF - 268-1-2833-4LB02833B_HOTEL_ALIF   4G - 4LB00061A_PRACA_DE_LONDRES - 268-1-61-4LB00061A_PRACA_DE_LONDRES 
0.187394439,38.74059575,-9.146245227,38.73925124,-9.146245227, 4G - 4LB00028A_AVENIDA_DA_REPUBLICA__LISBOA - 268-1-28-4LB00028A_AVENIDA_DA_REPUBLICA__LISBOA 4G - 4LB00028C_AVENIDA_DA_REPUBLICA__LISBOA - 268-1-28-4LB00028C_AVENIDA_DA_REPUBLICA__LISBOA 
0.381002271,38.74239561,-9.147052655,38.73897904,-9.147052655, 4G - 4LB00028A_AVENIDA_DA_REPUBLICA__LISBOA - 268-1-28-4LB00028A_AVENIDA_DA_REPUBLICA__LISBOA 4G - 4LB00028C_AVENIDA_DA_REPUBLICA__LISBOA - 268-1-28-4LB00028C_AVENIDA_DA_REPUBLICA__LISBOA 
0.292361138,38.73906587,-9.146972293,38.73925124,-9.146972293, 4G - 4LB00028A_AVENIDA_DA_REPUBLICA__LISBOA - 268-1-28-4LB00028A_AVENIDA_DA_REPUBLICA__LISBOA 4G - 4LB00028C_AVENIDA_DA_REPUBLICA__LISBOA - 268-1-28-4LB00028C_AVENIDA_DA_REPUBLICA__LISBOA 
0.0941895,38.73942585,-9.144364764,38.73979563,-9.144364764, 4G - 4LB00028A_AVENIDA_DA_REPUBLICA__LISBOA - 268-1-28-4LB00028A_AVENIDA_DA_REPUBLICA__LISBOA 4G - 4LB00028B_AVENIDA_DA_REPUBLICA__LISBOA - 268-1-28-4LB00028B_AVENIDA_DA_REPUBLICA__LISBOA 
0.09073858,38.73888589,-9.145680122,38.73897904,-9.145680122, 4G - 4LB00028A_AVENIDA_DA_REPUBLICA__LISBOA - 268-1-28-4LB00028A_AVENIDA_DA_REPUBLICA__LISBOA 4G - 4LB00028C_AVENIDA_DA_REPUBLICA__LISBOA - 268-1-28-4LB00028C_AVENIDA_DA_REPUBLICA__LISBOA 
0.013702291,38.74041577,-9.13837654,38.74034002,-9.13837654, 4G - 4LB00061A_PRACA_DE_LONDRES - 268-1-61-4LB00061A_PRACA_DE_LONDRES 4G - 4LB00061C_PRACA_DE_LONDRES - 268-1-61-4LB00061C_PRACA_DE_LONDRES 
0.090359804,38.74095572,-9.140291682,38.74034002,-9.140291682, 4G - 4LB00061C_PRACA_DE_LONDRES - 268-1-61-4LB00061C_PRACA_DE_LONDRES 4G - 4LB01729B_CAMPO_PEQUENO_SUBS - 268-1-1729-4LB01729B_CAMPO_PEQUENO_SUBS 
0.170497293,38.7399658,-9.140395734,38.73843465,-9.140395734, 4G - 4LB00061C_PRACA_DE_LONDRES - 268-1-61-4LB00061C_PRACA_DE_LONDRES 4G - 4LB00028B_AVENIDA_DA_REPUBLICA__LISBOA - 268-1-28-4LB00028B_AVENIDA_DA_REPUBLICA__LISBOA   4G - 4LB01729B_CAMPO_PEQUENO_SUBS - 268-1-1729-4LB01729B_CAMPO_PEQUENO_SUBS 
0.051936376,38.74104572,-9.139610933,38.74061221,-9.139610933, 4G - 4LB00061C_PRACA_DE_LONDRES - 268-1-61-4LB00061C_PRACA_DE_LONDRES 4G - 4LB01729B_CAMPO_PEQUENO_SUBS - 268-1-1729-4LB01729B_CAMPO_PEQUENO_SUBS   4G - 4LB00061A_PRACA_DE_LONDRES - 268-1-61-4LB00061A_PRACA_DE_LONDRES   4G - 4LB02833B_HOTEL_ALIF - 268-1-2833-4LB02833B_HOTEL_ALIF 
0.131591727,38.73942585,-9.146556897,38.73843465,-9.146556897, 4G - 4LB00028A_AVENIDA_DA_REPUBLICA__LISBOA - 268-1-28-4LB00028A_AVENIDA_DA_REPUBLICA__LISBOA 4G - 4LB00028C_AVENIDA_DA_REPUBLICA__LISBOA - 268-1-28-4LB00028C_AVENIDA_DA_REPUBLICA__LISBOA 
0.183964963,38.73960583,-9.145887694,38.73843465,-9.145887694, 4G - 4LB00028A_AVENIDA_DA_REPUBLICA__LISBOA - 268-1-28-4LB00028A_AVENIDA_DA_REPUBLICA__LISBOA 4G - 4LB00028C_AVENIDA_DA_REPUBLICA__LISBOA - 268-1-28-4LB00028C_AVENIDA_DA_REPUBLICA__LISBOA 
0.284077949,38.74149568,-9.146822003,38.73897904,-9.146822003, 4G - 4LB00028A_AVENIDA_DA_REPUBLICA__LISBOA - 268-1-28-4LB00028A_AVENIDA_DA_REPUBLICA__LISBOA 4G - 4LB02833C_HOTEL_ALIF - 268-1-2833-4LB02833C_HOTEL_ALIF   4G - 4LB00028C_AVENIDA_DA_REPUBLICA__LISBOA - 268-1-28-4LB00028C_AVENIDA_DA_REPUBLICA__LISBOA 
0.28538817,38.73933585,-9.146891497,38.73952343,-9.146891497, 4G - 4LB00028A_AVENIDA_DA_REPUBLICA__LISBOA - 268-1-28-4LB00028A_AVENIDA_DA_REPUBLICA__LISBOA 4G - 4LB00028C_AVENIDA_DA_REPUBLICA__LISBOA - 268-1-28-4LB00028C_AVENIDA_DA_REPUBLICA__LISBOA 
0.068517245,38.73915587,-9.146406945,38.73897904,-9.146406945, 4G - 4LB00028A_AVENIDA_DA_REPUBLICA__LISBOA - 268-1-28-4LB00028A_AVENIDA_DA_REPUBLICA__LISBOA 4G - 4LB00028C_AVENIDA_DA_REPUBLICA__LISBOA - 268-1-28-4LB00028C_AVENIDA_DA_REPUBLICA__LISBOA 
0.161938582,38.73960583,-9.140695789,38.73816246,-9.140695789, 4G - 4LB00061C_PRACA_DE_LONDRES - 268-1-61-4LB00061C_PRACA_DE_LONDRES 4G - 4LB00028B_AVENIDA_DA_REPUBLICA__LISBOA - 268-1-28-4LB00028B_AVENIDA_DA_REPUBLICA__LISBOA   4G - 4LB00028A_AVENIDA_DA_REPUBLICA__LISBOA - 268-1-28-4LB00028A_AVENIDA_DA_REPUBLICA__LISBOA 
0.151519293,38.74095572,-9.139830171,38.74034002,-9.139830171, 4G - 4LB00061C_PRACA_DE_LONDRES - 268-1-61-4LB00061C_PRACA_DE_LONDRES 4G - 4LB01729B_CAMPO_PEQUENO_SUBS - 268-1-1729-4LB01729B_CAMPO_PEQUENO_SUBS 
0.177567891,38.73969582,-9.146129971,38.73843465,-9.146129971, 4G - 4LB00028A_AVENIDA_DA_REPUBLICA__LISBOA - 268-1-28-4LB00028A_AVENIDA_DA_REPUBLICA__LISBOA 4G - 4LB00028C_AVENIDA_DA_REPUBLICA__LISBOA - 268-1-28-4LB00028C_AVENIDA_DA_REPUBLICA__LISBOA 
0.141228246,38.73861591,-9.14426106,38.73734587,-9.14426106, 4G - 4LB00028B_AVENIDA_DA_REPUBLICA__LISBOA - 268-1-28-4LB00028B_AVENIDA_DA_REPUBLICA__LISBOA 4G - 4LB00028A_AVENIDA_DA_REPUBLICA__LISBOA - 268-1-28-4LB00028A_AVENIDA_DA_REPUBLICA__LISBOA   4G - 4LB00028C_AVENIDA_DA_REPUBLICA__LISBOA - 268-1-28-4LB00028C_AVENIDA_DA_REPUBLICA__LISBOA 
0.241728834,38.7400558,-9.140522629,38.73789026,-9.140522629, 4G - 4LB00061C_PRACA_DE_LONDRES - 268-1-61-4LB00061C_PRACA_DE_LONDRES 4G - 4LB00028B_AVENIDA_DA_REPUBLICA__LISBOA - 268-1-28-4LB00028B_AVENIDA_DA_REPUBLICA__LISBOA 
0.12005885,38.73906587,-9.145818545,38.73843465,-9.145818545, 4G - 4LB00028A_AVENIDA_DA_REPUBLICA__LISBOA - 268-1-28-4LB00028A_AVENIDA_DA_REPUBLICA__LISBOA 4G - 4LB00028C_AVENIDA_DA_REPUBLICA__LISBOA - 268-1-28-4LB00028C_AVENIDA_DA_REPUBLICA__LISBOA 
0.028210324,38.7387059,-9.144157208,38.73870685,-9.144157208, 4G - 4LB00028B_AVENIDA_DA_REPUBLICA__LISBOA - 268-1-28-4LB00028B_AVENIDA_DA_REPUBLICA__LISBOA 4G - 4LB00028A_AVENIDA_DA_REPUBLICA__LISBOA - 268-1-28-4LB00028A_AVENIDA_DA_REPUBLICA__LISBOA 
0.121750291,38.74014579,-9.146418351,38.73925124,-9.146418351, 4G - 4LB00028A_AVENIDA_DA_REPUBLICA__LISBOA - 268-1-28-4LB00028A_AVENIDA_DA_REPUBLICA__LISBOA 4G - 4LB00028C_AVENIDA_DA_REPUBLICA__LISBOA - 268-1-28-4LB00028C_AVENIDA_DA_REPUBLICA__LISBOA 
0.190634806,38.74077574,-9.146614411,38.73925124,-9.146614411, 4G - 4LB00028A_AVENIDA_DA_REPUBLICA__LISBOA - 268-1-28-4LB00028A_AVENIDA_DA_REPUBLICA__LISBOA 4G - 4LB00028C_AVENIDA_DA_REPUBLICA__LISBOA - 268-1-28-4LB00028C_AVENIDA_DA_REPUBLICA__LISBOA 
0.065168916,38.73942585,-9.146326146,38.73925124,-9.146326146, 4G - 4LB00028A_AVENIDA_DA_REPUBLICA__LISBOA - 268-1-28-4LB00028A_AVENIDA_DA_REPUBLICA__LISBOA 4G - 4LB00028C_AVENIDA_DA_REPUBLICA__LISBOA - 268-1-28-4LB00028C_AVENIDA_DA_REPUBLICA__LISBOA 
0.175699488,38.73933585,-9.142045737,38.74034002,-9.142045737, 4G - 4LB02833B_HOTEL_ALIF - 268-1-2833-4LB02833B_HOTEL_ALIF 4G - 4LB02833C_HOTEL_ALIF - 268-1-2833-4LB02833C_HOTEL_ALIF   4G - 4LB00028B_AVENIDA_DA_REPUBLICA__LISBOA - 268-1-28-4LB00028B_AVENIDA_DA_REPUBLICA__LISBOA   4G - 4LB00061C_PRACA_DE_LONDRES - 268-1-61-4LB00061C_PRACA_DE_LONDRES 
0.021605655,38.7387959,-9.144053356,38.73870685,-9.144053356, 4G - 4LB00028B_AVENIDA_DA_REPUBLICA__LISBOA - 268-1-28-4LB00028B_AVENIDA_DA_REPUBLICA__LISBOA 4G - 4LB00028A_AVENIDA_DA_REPUBLICA__LISBOA - 268-1-28-4LB00028A_AVENIDA_DA_REPUBLICA__LISBOA 
0.119491262,38.74068575,-9.146602885,38.73979563,-9.146602885, 4G - 4LB00028A_AVENIDA_DA_REPUBLICA__LISBOA - 268-1-28-4LB00028A_AVENIDA_DA_REPUBLICA__LISBOA 4G - 4LB02833C_HOTEL_ALIF - 268-1-2833-4LB02833C_HOTEL_ALIF 
0.163576356,38.73951584,-9.14610692,38.73843465,-9.14610692, 4G - 4LB00028A_AVENIDA_DA_REPUBLICA__LISBOA - 268-1-28-4LB00028A_AVENIDA_DA_REPUBLICA__LISBOA 4G - 4LB00028C_AVENIDA_DA_REPUBLICA__LISBOA - 268-1-28-4LB00028C_AVENIDA_DA_REPUBLICA__LISBOA 
0.048305837,38.74104572,-9.146533613,38.74061221,-9.146533613, 4G - 4LB02833C_HOTEL_ALIF - 268-1-2833-4LB02833C_HOTEL_ALIF 4G - 4LB00028A_AVENIDA_DA_REPUBLICA__LISBOA - 268-1-28-4LB00028A_AVENIDA_DA_REPUBLICA__LISBOA 
0.0731472,38.73924586,-9.146764596,38.73925124,-9.146764596, 4G - 4LB00028A_AVENIDA_DA_REPUBLICA__LISBOA - 268-1-28-4LB00028A_AVENIDA_DA_REPUBLICA__LISBOA 4G - 4LB00028C_AVENIDA_DA_REPUBLICA__LISBOA - 268-1-28-4LB00028C_AVENIDA_DA_REPUBLICA__LISBOA 
0.184157203,38.73951584,-9.14068427,38.73789026,-9.14068427, 4G - 4LB00061C_PRACA_DE_LONDRES - 268-1-61-4LB00061C_PRACA_DE_LONDRES 4G - 4LB00028B_AVENIDA_DA_REPUBLICA__LISBOA - 268-1-28-4LB00028B_AVENIDA_DA_REPUBLICA__LISBOA   4G - 4LB00028A_AVENIDA_DA_REPUBLICA__LISBOA - 268-1-28-4LB00028A_AVENIDA_DA_REPUBLICA__LISBOA 
0.125619239,38.73933585,-9.145276243,38.73925124,-9.145276243, 4G - 4LB00028A_AVENIDA_DA_REPUBLICA__LISBOA - 268-1-28-4LB00028A_AVENIDA_DA_REPUBLICA__LISBOA 4G - 4LB00028C_AVENIDA_DA_REPUBLICA__LISBOA - 268-1-28-4LB00028C_AVENIDA_DA_REPUBLICA__LISBOA   4G - 4LB00028B_AVENIDA_DA_REPUBLICA__LISBOA - 268-1-28-4LB00028B_AVENIDA_DA_REPUBLICA__LISBOA 
0.038256923,38.74095572,-9.146522086,38.74061221,-9.146522086, 4G - 4LB02833C_HOTEL_ALIF - 268-1-2833-4LB02833C_HOTEL_ALIF 4G - 4LB00028A_AVENIDA_DA_REPUBLICA__LISBOA - 268-1-28-4LB00028A_AVENIDA_DA_REPUBLICA__LISBOA 
0.133108903,38.74023578,-9.139738029,38.7414288,-9.139738029, 4G - 4LB01729B_CAMPO_PEQUENO_SUBS - 268-1-1729-4LB01729B_CAMPO_PEQUENO_SUBS 4G - 4LB00061C_PRACA_DE_LONDRES - 268-1-61-4LB00061C_PRACA_DE_LONDRES   4G - 4LB01729C_CAMPO_PEQUENO_SUBS - 268-1-1729-4LB01729C_CAMPO_PEQUENO_SUBS 
0.092988288,38.74068575,-9.138987975,38.74061221,-9.138987975, 4G - 4LB00061A_PRACA_DE_LONDRES - 268-1-61-4LB00061A_PRACA_DE_LONDRES 4G - 4LB00061C_PRACA_DE_LONDRES - 268-1-61-4LB00061C_PRACA_DE_LONDRES 
0.037080225,38.73978582,-9.138295931,38.73979563,-9.138295931, 4G - 4LB00061A_PRACA_DE_LONDRES - 268-1-61-4LB00061A_PRACA_DE_LONDRES 4G - 4LB00061C_PRACA_DE_LONDRES - 268-1-61-4LB00061C_PRACA_DE_LONDRES 
0.143963049,38.74032577,-9.142518591,38.7414288,-9.142518591, 4G - 4LB02833C_HOTEL_ALIF - 268-1-2833-4LB02833C_HOTEL_ALIF 4G - 4LB02833B_HOTEL_ALIF - 268-1-2833-4LB02833B_HOTEL_ALIF 
0.046411419,38.73906587,-9.142241926,38.73925124,-9.142241926, 4G - 4LB02833B_HOTEL_ALIF - 268-1-2833-4LB02833B_HOTEL_ALIF 4G - 4LB02833C_HOTEL_ALIF - 268-1-2833-4LB02833C_HOTEL_ALIF   4G - 4LB00028B_AVENIDA_DA_REPUBLICA__LISBOA - 268-1-28-4LB00028B_AVENIDA_DA_REPUBLICA__LISBOA   4G - 4LB00061C_PRACA_DE_LONDRES - 268-1-61-4LB00061C_PRACA_DE_LONDRES 
0.207788862,38.73807595,-9.140846102,38.73897904,-9.140846102, 4G - 4LB00028B_AVENIDA_DA_REPUBLICA__LISBOA - 268-1-28-4LB00028B_AVENIDA_DA_REPUBLICA__LISBOA 4G - 4LB02833B_HOTEL_ALIF - 268-1-2833-4LB02833B_HOTEL_ALIF   4G - 4LB02833C_HOTEL_ALIF - 268-1-2833-4LB02833C_HOTEL_ALIF 
0.04428261,38.73933585,-9.139161356,38.73952343,-9.139161356, 4G - 4LB00061C_PRACA_DE_LONDRES - 268-1-61-4LB00061C_PRACA_DE_LONDRES 4G - 4LB00061A_PRACA_DE_LONDRES - 268-1-61-4LB00061A_PRACA_DE_LONDRES 
0.132912604,38.73960583,-9.14173417,38.74034002,-9.14173417, 4G - 4LB02833B_HOTEL_ALIF - 268-1-2833-4LB02833B_HOTEL_ALIF 4G - 4LB00061C_PRACA_DE_LONDRES - 268-1-61-4LB00061C_PRACA_DE_LONDRES 
0.247271481,38.73843593,-9.141469044,38.74061221,-9.141469044, 4G - 4LB02833B_HOTEL_ALIF - 268-1-2833-4LB02833B_HOTEL_ALIF 4G - 4LB00061C_PRACA_DE_LONDRES - 268-1-61-4LB00061C_PRACA_DE_LONDRES   4G - 4LB02833C_HOTEL_ALIF - 268-1-2833-4LB02833C_HOTEL_ALIF   4G - 4LB00028B_AVENIDA_DA_REPUBLICA__LISBOA - 268-1-28-4LB00028B_AVENIDA_DA_REPUBLICA__LISBOA 
0.030085354,38.74032577,-9.14217246,38.74006782,-9.14217246, 4G - 4LB00061C_PRACA_DE_LONDRES - 268-1-61-4LB00061C_PRACA_DE_LONDRES 4G - 4LB02833B_HOTEL_ALIF - 268-1-2833-4LB02833B_HOTEL_ALIF   4G - 4LB02833C_HOTEL_ALIF - 268-1-2833-4LB02833C_HOTEL_ALIF 
0.01370558,38.73969582,-9.138630543,38.73979563,-9.138630543, 4G - 4LB00061A_PRACA_DE_LONDRES - 268-1-61-4LB00061A_PRACA_DE_LONDRES 4G - 4LB00061C_PRACA_DE_LONDRES - 268-1-61-4LB00061C_PRACA_DE_LONDRES 
0.06273169,38.73960583,-9.138042148,38.73979563,-9.138042148, 4G - 4LB00061A_PRACA_DE_LONDRES - 268-1-61-4LB00061A_PRACA_DE_LONDRES 4G - 4LB00061C_PRACA_DE_LONDRES - 268-1-61-4LB00061C_PRACA_DE_LONDRES 
0.166728169,38.73843593,-9.140199932,38.73979563,-9.140199932, 4G - 4LB00061C_PRACA_DE_LONDRES - 268-1-61-4LB00061C_PRACA_DE_LONDRES 4G - 4LB00061A_PRACA_DE_LONDRES - 268-1-61-4LB00061A_PRACA_DE_LONDRES 
